convexHull,Elipse,Rec,Circle,Area,Classe
2021,4902.090422577098,6348.0,7021.075675440961,4776.0,0
2527,5355.4184414790325,6674.0,7616.844503254559,5255.0,0
1300,4201.085014623675,5100.0,5386.865916773451,4097.0,0
895,3550.3378770059276,4307.0,4638.670884752921,3530.0,0
486,4515.235326435395,5781.0,7100.028460555358,4503.5,0
633,4134.3757080124215,5146.0,5756.994987142393,4110.5,0
480,3228.9301538575296,4148.0,3917.4056544985897,3209.5,0
648,4407.055452567093,5184.0,6473.279955522495,4356.0,0
710,4442.7475415962435,5610.0,6415.160792262494,4428.5,0
539,3566.5341780815293,4560.0,5205.801381407703,3540.5,0
710,3115.8991826280194,3990.0,3991.637729930355,3099.5,0
503,4175.94746748364,5382.0,5146.140509397185,4160.0,0
795,3783.3322133387273,4620.0,4930.587505616248,3764.0,0
831,3417.080034722232,4485.0,4360.2401130261405,3389.5,0
500,4565.4265830463755,5418.0,6197.050745121523,4538.0,0
710,3894.2080817399888,5083.5,5318.741692228455,3860.0,0
843,3247.0101103074867,4221.0,4072.311759988965,3234.5,0
396,3457.146332023217,4209.0,4269.108798653768,3440.5,0
547,3722.5423511009376,4524.0,5135.4131830203205,3696.0,0
525,4594.717076500426,5815.5,6063.301540303818,4584.0,0
522,4354.712847762316,5508.0,5790.767122949304,4322.0,0
543,3596.8869311673684,4459.0,4952.361709590329,3583.5,0
435,3928.532674623321,4592.0,5627.897387973202,3911.0,0
512,3328.736262150392,4320.0,4300.863400444049,3321.5,0
469,4132.084190109915,5177.5,5263.135363964564,4109.5,0
472,3223.370593783011,3976.0,4160.277069112992,3203.0,0
651,3100.2586342311874,3953.0,3934.081772693026,3071.0,0
704,3676.4172453350375,4818.0,6171.057774029464,3640.0,0
618,3897.603861258236,5005.0,4918.573626481845,3877.0,0
407,3973.374618103035,4987.5,5153.443891944177,3953.0,0
369,3501.011205567041,4420.0,4117.079694071331,3491.5,0
447,3450.292740360986,4340.0,4280.442603444298,3438.0,0
567,3936.0541234474777,4800.0,4773.874716945375,3907.0,0
413,3095.200586635774,3795.0,4027.7894132865163,3059.0,0
486,3122.543799723358,3990.0,4025.4245075291446,3095.5,0
504,3670.4301835419055,4543.0,5033.643491477202,3648.5,0
710,3755.0695048084563,4588.0,4680.444574495574,3731.0,0
781,3462.53114541008,4588.0,5376.075838845909,3450.5,0
1137,3565.8573219685322,4511.5,5279.627795179884,3504.5,0
461,3536.042898199573,4543.0,4943.51258978673,3502.0,0
486,3247.3255293936377,3773.0,4853.744639535236,3218.0,0
534,3790.581354616456,4582.0,5186.054753355624,3770.5,0
527,3507.144536982993,4307.0,4637.433137175286,3484.0,0
495,3458.1279124273065,4234.0,4505.133319620754,3433.5,0
486,3368.767787444629,4118.0,4213.684211681731,3358.0,0
527,3655.9052295022166,4556.0,4573.62981681032,3645.0,0
333,3006.088822165029,3417.0,4128.245620933347,2983.0,0
719,4027.4437836902503,5168.0,5043.066468560809,3997.0,0
827,3117.5850494957126,4156.0,5080.765525993575,3098.0,0
546,3557.1807172640224,4466.0,5036.783184860822,3543.5,0
362,3811.5431123140083,4740.0,5292.241785394065,3795.0,0
526,3272.3793598200446,3906.0,4347.987831530008,3241.5,0
403,4191.123940104573,5390.0,5324.917159156526,4171.5,0
458,3315.121503646172,4224.0,4361.843973103842,3282.5,0
572,3660.192642987569,4650.0,4859.188758014382,3648.5,0
456,3719.9438583633532,4608.0,4518.664740168494,3706.5,0
615,3824.4758103294084,4970.0,4543.552237464012,3806.5,0
782,3975.7614170479114,5064.5,5411.419645669811,3949.0,0
635,3072.626693991199,3705.0,3940.365033216733,3060.0,0
614,3097.6627891595235,3762.0,3748.246437093944,3085.0,0
390,3350.0318858171563,4140.0,3952.6940871645975,3333.0,0
932,3909.49442564573,5005.0,5041.981374374852,3887.5,0
527,3624.6512651420417,4536.0,4446.162348846089,3610.0,0
393,4121.519330833805,4914.0,5176.436793514225,4087.5,0
833,3270.9566943476316,3990.0,4280.442603444298,3242.5,0
543,3852.9051788131874,4712.0,4826.714498658858,3842.0,0
482,3490.68197383813,4270.0,4386.47193285642,3471.5,0
595,3028.666528023503,3968.0,4113.85429134587,3003.0,0
568,3380.6820627590246,4176.0,4411.604831014189,3347.5,0
801,3303.138345845699,3933.0,4117.78254496252,3262.0,0
497,3647.033483093271,4332.0,4847.9081145127475,3625.5,0
687,3500.029356514275,4536.0,4790.952706628995,3471.0,0
572,3906.640946036748,4819.0,5188.6834560281895,3867.0,0
405,3739.814075085637,4503.0,5517.4477397909795,3718.5,0
530,3665.1331241284734,4599.0,4402.536083439171,3647.0,0
398,3364.133890028636,4161.0,4382.956442253166,3324.0,0
527,4147.407849859771,4897.0,5709.1195084384335,4099.0,0
512,4480.065794966122,5063.0,6202.317024382622,4457.0,0
475,3650.4298830177036,4331.0,4888.000782342845,3612.5,0
520,3957.4507288910527,4897.0,5568.864920948788,3919.5,0
543,3619.3802277184955,4400.0,5294.244890378216,3585.0,0
543,4678.504687238592,5695.0,6060.945202909204,4647.5,0
625,2981.0438250651487,3809.0,3789.3595943382193,2961.5,0
519,3690.1383581433756,4543.0,4818.428962875983,3658.5,0
435,3075.563761930405,3740.0,3866.5050279934485,3060.5,0
600,3381.362506071225,4331.0,4386.47193285642,3357.0,0
683,3579.255734177495,4368.0,5863.024065540996,3555.0,0
476,3532.079635010233,4440.0,4684.003348206246,3506.5,0
645,3476.233073207628,4350.0,4716.34019796995,3460.0,0
637,3830.162373013044,4779.0,5392.76500089252,3809.5,0
560,3309.4379686090388,4118.0,4207.998858951512,3290.0,0
795,6384.274301595497,8159.5,8966.924465365013,6315.0,0
738,6140.989391791601,7692.0,7754.566715726312,6112.5,0
799,6745.2405882703815,8602.0,9168.933879746688,6720.5,0
768,7130.8750482072755,8512.0,10874.66844255551,7069.0,0
1095,6952.63473398284,8400.0,9926.057652696636,6914.5,0
607,6887.390409794052,8580.0,9849.712635063914,6847.5,0
922,5728.202209931079,7083.0,7308.898281720674,5698.5,0
923,6828.597820923218,8742.0,8323.420022547807,6810.0,0
748,5966.703749849699,6935.0,7810.847477079208,5917.5,0
844,8762.534651000682,10602.0,10997.182085348033,8704.0,0
648,6834.941679743613,8036.0,8366.64007637779,6752.5,0
952,7222.063204595666,8991.0,9954.86690996968,7168.5,0
1311,7438.490469037092,8814.0,10428.767666923703,7386.0,0
1569,6022.721897070062,7440.0,8362.409118398275,5934.5,0
618,6662.522378029039,7920.0,8627.591013989213,6597.5,0
1603,6019.016925361177,7597.0,9564.612781335007,5940.5,0
1779,5568.171073408304,6825.0,7271.658525501339,5523.0,0
1087,6102.7758277052135,7347.0,7550.483514704128,6059.0,0
550,6255.9263862312,7854.0,8312.722191869774,6211.5,0
611,6678.1354418963665,8343.0,8937.864850359336,6601.5,0
1004,5574.697170349614,6512.0,7162.178410734247,5463.0,0
1086,5360.982629758289,6885.0,8205.872344998299,5323.5,0
803,5414.99193469417,6840.0,6810.039842557112,5366.0,0
944,4881.920089858144,6120.0,6777.2296078174695,4857.5,0
857,5773.141894038654,7125.0,7622.691114248254,5748.0,0
918,4682.885586329903,5887.5,6554.9736593630905,4641.5,0
810,6201.0279053025515,7700.0,8407.30601375859,6158.5,0
599,5241.855927832556,6438.0,6716.754448611775,5222.0,0
572,5573.437310390887,7008.0,7455.703356893865,5554.0,0
590,4865.363665025188,6059.0,5836.4971177762645,4836.5,0
684,4374.423812284706,5360.0,5414.83819888776,4350.0,0
567,5248.192153157842,6205.0,6381.6026815851255,5211.0,0
831,4361.429055370293,5320.0,5438.907997473931,4308.0,0
742,4968.082772665697,6280.5,6675.912772382379,4887.5,0
952,5180.165182928564,6374.0,5768.804564612799,5148.0,0
543,4930.868884001885,6055.0,6106.906638995501,4894.5,0
746,4566.811333580737,5748.0,6309.1316088244075,4528.5,0
680,4762.059168063263,6106.0,6469.3528865884255,4752.5,0
482,4260.101831675794,5184.0,5228.4217469922,4239.0,0
428,4921.284694786871,5824.0,7210.770464801052,4902.5,0
724,5544.291983713719,6988.0,7120.157407777686,5508.5,0
525,4605.272782970782,5733.0,6758.379894128992,4573.5,0
539,4126.619621068794,5312.0,6372.7486705121855,4089.5,0
639,4832.992581126787,6156.0,5604.890510316583,4796.5,0
568,3836.7444370019944,4466.0,5317.170775501353,3814.5,0
614,4379.447568580756,5400.0,5423.986839930638,4360.0,0
713,4189.861813111026,5120.0,5438.907997473931,4178.5,0
614,4233.41931930811,5208.0,5685.570779957976,4190.0,0
1109,4270.1563902339785,5184.0,5488.024151507054,4226.5,0
343,4486.700809686443,5490.0,6616.222350383912,4460.5,0
687,4092.335252335222,4928.0,6258.865914982759,4073.0,0
613,4464.694854474262,5670.0,6403.398301318048,4432.0,0
602,4354.3752515649485,5676.0,6155.1930587704055,4315.5,0
538,3972.2149567233296,5100.0,5920.3582705666895,3956.5,0
487,4413.094685948285,5346.0,5643.8977649752305,4388.5,0
837,3891.9150105095337,4956.0,5811.973446114447,3872.5,0
622,3400.328571328131,4332.0,4831.79376192176,3372.5,0
524,4332.874315934047,5248.0,5452.632354947318,4308.0,0
748,3879.2906112746664,4800.0,4797.258741823873,3857.5,0
698,3792.2936962002304,4896.0,4433.804257946455,3777.0,0
543,3507.830304248341,4227.5,4450.113533950272,3474.5,0
1222,4109.55690565862,5229.0,5521.170909100749,4072.0,0
646,4271.74038360182,5466.5,5988.687834455065,4232.5,0
543,4210.1711802276295,5429.0,6789.010638467153,4179.5,0
880,3241.417424101658,3834.0,4141.743887623021,3222.5,0
746,3283.121774110296,4248.0,4379.402985437426,3247.0,0
543,4427.363235709626,5548.0,5633.687427402373,4401.0,0
597,3513.044541001705,4350.0,4648.172223379732,3500.5,0
595,4198.574836305587,4675.0,6028.313241665356,4141.0,0
680,3891.9473172310554,4919.0,5363.681166800353,3865.0,0
571,3568.361244391386,4060.0,4675.499145378463,3494.5,0
869,4500.178069668006,5764.5,5963.515109340423,4488.0,0
651,4373.506809627934,5548.5,5962.769518080035,4354.5,0
912,3251.990919542184,4099.0,4285.079828905066,3227.0,0
800,4561.627993684773,5369.0,6682.414441841227,4498.5,0
687,3690.7812814171048,4560.0,4916.61730314476,3670.5,0
398,2966.325223414688,3655.0,3747.9417752460695,2946.5,0
858,3760.4877162676485,4543.0,4940.178745135358,3748.0,0
724,2867.260632650584,3536.0,3780.654048581844,2855.0,0
1065,3826.788603670832,4928.0,4986.808795619329,3815.0,0
724,3334.7016964476584,4161.0,4703.930948699274,3322.0,0
876,2975.679224509511,3808.0,3657.872658586426,2941.5,0
733,3831.2718860282575,4704.0,5669.108194093311,3797.5,0
410,3574.075574551054,4524.0,5193.862944983746,3565.0,0
974,4003.219163707124,5208.0,5605.412916606821,3985.5,0
726,4361.052433740661,5456.0,6667.987516511663,4327.0,0
543,3092.34922226242,3796.0,4232.115317890462,3066.0,0
730,3068.5310824968606,3944.0,3877.532365021613,3036.0,0
568,3973.15379247187,4897.0,5588.677662318044,3946.5,0
428,3414.5693930754956,4389.0,4988.873590934502,3398.0,0
773,2854.7713500649647,3640.0,3961.570708333899,2836.0,0
856,3664.780487190038,4526.0,4449.498328860646,3633.0,0
475,3042.8970776874507,3834.0,4333.4353226286285,3008.5,0
1008,3200.2655040172694,4060.0,4179.126115933187,3164.0,0
552,3312.9540669667745,3990.0,4154.778666500921,3291.5,0
572,3562.1440716855077,4424.0,5124.748356006988,3521.5,0
572,3747.55629170351,4592.0,5414.520773199282,3705.0,0
724,3264.6344044894417,3905.0,4243.649238264565,3237.5,0
1092,3370.522838279598,4256.0,4908.762740726502,3338.0,0
795,5773.374575845803,7426.0,7167.233085855195,5755.0,0
1082,5972.243960484521,7648.0,8835.762382830693,5910.5,0
527,6120.220884872542,7821.0,8064.2361245925185,6106.5,0
932,6441.86771312433,8029.0,10186.650061075869,6401.5,0
1506,7032.040096974385,8586.0,9734.260059485023,6976.5,0
706,6189.482546371576,7890.0,7439.977695944965,6168.5,0
618,5180.555930131061,6380.0,6535.906680949421,5147.0,0
537,5440.51861192907,6532.0,7104.079781035518,5405.0,0
1082,6530.570321834541,7680.0,8238.072953257191,6464.0,0
810,6319.266335661762,7950.0,8952.997806565716,6284.0,0
683,7988.6629195170235,9810.0,10186.650061075869,7946.5,0
1092,6882.427189606181,8640.0,9346.045781893534,6827.5,0
1391,7165.444551664825,8502.0,9733.476907869284,7056.5,0
1350,6869.310623022157,8160.0,9258.412630758912,6719.5,0
796,5935.704914586756,7435.0,8189.216239489357,5886.5,0
1092,5557.1245971734525,6900.0,7211.934889295412,5532.5,0
1275,5748.0064265927895,7384.0,9133.429457222945,5697.5,0
779,5931.999694360592,7371.0,6841.240281426662,5911.0,0
520,6389.090113811509,8100.0,8425.355277290064,6326.0,0
776,5882.890571510678,7275.0,7630.367235406655,5852.0,0
628,5284.563524181082,6424.0,6397.0965783242755,5242.5,0
2871,5978.265092072409,7161.0,8684.179747489608,5842.0,0
905,5729.920272407826,6930.0,7126.928946661449,5657.0,0
1676,5102.297282709714,6399.0,6862.838582206467,5043.0,0
624,4796.774778843341,6052.0,6430.962116711197,4770.0,0
1145,5808.454546701225,7315.0,7724.031032711771,5746.5,0
932,6163.146203713032,7644.0,8109.981308049084,6137.5,0
1295,5525.645240274739,6497.0,7351.356988443754,5465.0,0
24320,5737.225569744977,7315.0,7660.804980306482,5692.5,0
1349,5050.522429578507,6364.0,6145.612367624666,5004.0,0
1280,4534.570025930322,5576.0,5692.361650617454,4483.5,0
1024,5566.850428451444,6351.0,6635.4776371680555,5514.5,0
540,4716.246470057166,5538.0,5766.9169301443335,4659.0,0
1267,5495.94897222968,7200.0,7705.683696036674,5347.5,0
1741,5567.78354905269,7134.0,6558.134842236074,5552.0,0
2234,5473.308822783346,6450.0,7443.339666126141,5343.5,0
653,4633.058600115927,5928.0,6361.753166636514,4595.0,0
1267,5318.393795266385,6675.0,7302.090508204896,5272.5,0
1229,6365.8106988320105,7739.0,9638.78081730334,6309.0,0
889,4585.114271077744,5550.0,6267.397467070571,4521.0,0
936,5406.639108320167,6528.0,7621.5105154030025,5336.0,0
615,5787.334684873361,7462.0,7377.7625851156,5767.0,0
766,4933.679028407816,6298.0,7085.346276723263,4909.0,0
774,4474.290093312782,5544.0,6689.450151440214,4427.0,0
1191,5470.83976498815,6804.0,6749.869201948983,5415.5,0
506,4150.445132058926,4880.0,5687.094242331224,4125.0,0
678,4843.207067283329,6004.0,6172.558887030125,4801.5,0
1122,4472.208848311957,5561.0,5737.364171946246,4463.5,0
724,4475.221180316454,5504.0,6010.714474641453,4429.0,0
483,4588.296675166197,5561.0,5809.63554471995,4545.5,0
481,4235.126676775201,4984.0,6535.4737626681335,4215.5,0
597,4787.181635080706,5888.0,6902.108004369718,4767.5,0
728,4599.146627433368,5768.0,6657.610622330288,4567.0,0
629,4409.992570607929,5670.0,6541.6092025991375,4393.5,0
568,4866.674516945649,5893.0,5945.369980927472,4843.5,0
918,4488.922939156678,5504.0,6470.227399358249,4454.0,0
395,3778.4911403077126,4697.0,5152.2188602371925,3748.0,0
738,3845.8427621606943,4774.0,4979.539573777233,3792.5,0
572,4765.254684348315,5727.0,5861.29500461444,4736.5,0
922,4264.34923032271,5451.0,5269.285345156171,4243.0,0
777,4075.5832667206946,5151.0,4875.7764259083715,4049.0,0
523,4430.513962918701,5628.0,5657.113318156547,4406.0,0
905,4612.027576187193,5737.5,6296.5653845018105,4579.5,0
520,3879.97872429377,4758.5,4771.87359080132,3851.0,0
504,4429.9132480577955,5824.0,7183.281118941903,4403.0,0
710,3704.0334491092995,4725.0,4801.297343106707,3674.0,0
516,3723.4730463482215,4484.0,4864.079473286544,3705.0,0
543,4979.440529772292,6352.5,6248.655391415549,4958.5,0
738,4000.8228171093724,4977.0,5187.57988468598,3984.0,0
844,4674.756478410078,5280.0,6620.94414654051,4634.5,0
998,4301.168306826178,5420.0,6043.444956615873,4272.0,0
692,4050.544819980086,4788.0,5787.410874709053,4015.5,0
634,4947.670130852546,6264.0,6350.19278178822,4928.5,0
448,4036.237954193471,4810.0,4779.232736179263,3997.5,0
687,3574.1540261693017,4564.0,4497.979334742397,3552.0,0
483,5036.8240549984275,6285.5,6778.129140362451,5011.5,0
24064,5074.266729483563,6110.0,7268.943136151045,5026.0,0
648,4311.110182293768,5508.0,5770.8301611790275,4282.5,0
594,3504.766129792147,4389.0,4382.639526375136,3483.5,0
810,4214.143161678428,5184.0,5385.314741749951,4195.5,0
874,4408.419578917688,5586.0,5511.26298377029,4394.0,0
625,3373.013010596196,4234.0,4239.578618781073,3359.5,0
640,4374.190166601249,5185.0,6287.166897051643,4332.5,0
1024,3407.074372475426,4200.0,4195.542081874461,3379.5,0
512,3851.3617378885288,4774.0,5495.614267289522,3841.0,0
923,4481.98274006514,5810.5,6132.415890912841,4462.0,0
710,4817.431011247132,6072.0,7330.235566518722,4785.0,0
463,4265.34514121211,5460.0,6152.9960732736445,4257.0,0
666,3576.159255835646,4484.0,4615.210401533969,3551.0,0
450,3672.046165903017,4680.0,4423.462475030349,3638.5,0
407,4787.963752274523,5963.0,6412.337459792301,4760.5,0
666,3406.646651951355,4292.0,4487.003117577295,3389.5,0
718,4205.695666698515,5460.0,6165.403415455602,4181.5,0
715,4294.7024098368265,5451.0,4981.033078178087,4278.5,0
472,3702.521769246634,4736.0,4867.136594056696,3672.0,0
550,3581.4797226724572,4575.0,5007.723825418386,3542.5,0
715,3965.8171254755207,4864.0,4840.055025666956,3946.0,0
779,4102.37978410622,5084.0,5647.701967097416,4070.5,0
497,4377.216963911141,5568.0,6157.558094084123,4338.5,0
523,3802.3945574357936,4774.0,4779.232736179263,3774.5,0
497,3864.133623836021,4960.0,5284.787585305853,3841.0,0
486,4115.986600857508,5252.5,6343.883911100833,4087.5,0
1237,3556.7529241041484,4473.0,4882.9251267751315,3524.5,0
1049,4552.656915957686,5600.0,5536.254235399432,4519.0,0
483,4095.5575438772157,5214.0,5129.49777933599,4060.0,0
405,3865.7449959622177,4697.0,5163.156106325462,3815.5,0
426,3831.366738669102,4662.0,4608.931573966204,3807.0,0
480,3626.060069188454,4189.0,4464.38521938042,3601.0,0
497,3316.9533394690984,4209.0,4204.25927323039,3309.0,0
680,3347.079090215333,4216.0,4215.02998783887,3324.5,0
424,3170.8036600172327,3886.0,4080.79724607456,3136.0,0
486,3692.7871211482666,4620.0,4780.535077439164,3678.0,0
724,4026.608152867787,5159.5,5300.677851590723,4015.0,0
475,3457.4874292842014,4161.0,4358.941881088632,3445.0,0
405,3134.429686021065,3850.0,4176.701453972627,3119.5,0
424,2798.4577476219342,3498.0,3707.8861544024194,2792.0,0
597,3110.2250401996343,3963.0,3856.7160398301367,3079.0,0
458,2804.04332364995,3465.0,3498.9402487251587,2788.0,0
579,3813.265138336699,4824.0,4557.127495934097,3794.5,0
461,3773.213849246146,4582.0,5397.652902989583,3721.0,0
843,3478.7317479035273,4312.0,4813.833341358152,3462.5,0
819,3246.466918221859,4185.0,3734.896003348163,3217.5,0
442,3802.475019549855,4620.0,5832.800248799816,3754.5,0
621,3652.8986380246533,4650.0,4683.566525222153,3616.5,0
461,3297.9220465787885,3996.0,4569.454135302619,3280.0,0
480,4022.0109315278423,4720.0,5482.388574397525,3985.5,0
426,3699.210839415631,4526.0,4610.601653586536,3667.5,0
373,2916.1935626889262,3618.0,3905.807026847135,2899.5,0
509,4137.537130908089,4836.0,5328.1671296610375,4117.0,0
497,2990.2859747541,3740.0,3809.2031750351653,2979.5,0
405,3398.8203159648874,4277.5,4629.024697821236,3376.5,0
602,2648.2559556192473,3276.0,3262.7129546953565,2614.5,0
612,3762.332918176903,4736.0,4845.931066528763,3746.5,0
504,2985.0977702967652,3791.5,3722.06684968164,2959.5,0
508,2692.0900291061366,3213.0,3371.8139834304848,2675.5,0
380,2733.306963874716,3136.0,3513.828510496884,2696.5,0
680,3125.477649681665,3792.0,5156.164332373304,3098.5,0
476,3081.296879649267,3968.0,3808.417015706714,3067.5,0
520,3154.2600387811176,3640.0,3732.738515259004,3137.0,0
739,3456.5663090054213,4278.0,4151.433971691311,3429.5,0
758,3424.001135029132,4080.0,4089.1194807393244,3413.0,0
395,3280.9121615535782,4104.0,4639.478640931825,3267.0,0
368,3393.07035338734,4118.0,4162.633269375813,3373.0,0
16384,3175.681209163281,4160.0,4562.401778456655,3158.5,0
666,2595.4082473244594,3172.0,3291.902882461288,2575.5,0
459,3350.0411155162165,3834.0,4312.638863410798,3314.0,0
539,3439.401246086486,4425.0,4482.151937358829,3419.0,0
373,3099.0810374011985,3906.0,3972.5664873506316,3084.5,0
1445,2722.401351260634,3337.0,4123.074941622964,2703.5,0
307,2719.671400274783,3540.0,4110.796618267226,2710.5,0
540,3283.4414948837893,3922.0,4757.966066946041,3245.5,0
746,2817.0652923106877,3468.0,3858.6830929965163,2793.0,0
666,3149.446702001589,3808.0,4210.290439377652,3125.5,0
506,3051.743215212609,3843.0,4094.7049404693757,3014.5,0
944,3360.04070527817,4225.0,4153.208113144338,3326.0,0
